"","Perc_Exceedance","FLOW","MONTH"
"2004",44.5098039215686,2,"Apr"
"2008",44.5098039215686,2,"Apr"
"2016",44.5098039215686,2,"Apr"
"2017",44.5098039215686,2,"Apr"
"2018",44.5098039215686,2,"Apr"
"2028",44.5098039215686,2,"Apr"
"2034",44.5098039215686,2,"Apr"
"1558",50.3921568627451,1.9,"Apr"
"1566",50.3921568627451,1.9,"Apr"
"1588",50.3921568627451,1.9,"Apr"
"1596",50.3921568627451,1.9,"Apr"
"1597",50.3921568627451,1.9,"Apr"
"1712",50.3921568627451,1.9,"Apr"
"1749",50.3921568627451,1.9,"Apr"
"1760",50.3921568627451,1.9,"Apr"
"1815",50.3921568627451,1.9,"Apr"
"1816",50.3921568627451,1.9,"Apr"
"1876",50.3921568627451,1.9,"Apr"
"1886",50.3921568627451,1.9,"Apr"
"1887",50.3921568627451,1.9,"Apr"
"1915",50.3921568627451,1.9,"Apr"
"1932",50.3921568627451,1.9,"Apr"
"1969",50.3921568627451,1.9,"Apr"
"1999",50.3921568627451,1.9,"Apr"
"2000",50.3921568627451,1.9,"Apr"
"2001",50.3921568627451,1.9,"Apr"
"2005",50.3921568627451,1.9,"Apr"
"2006",50.3921568627451,1.9,"Apr"
"2007",50.3921568627451,1.9,"Apr"
"2009",50.3921568627451,1.9,"Apr"
"2010",50.3921568627451,1.9,"Apr"
"2019",50.3921568627451,1.9,"Apr"
"2020",50.3921568627451,1.9,"Apr"
"2029",50.3921568627451,1.9,"Apr"
"2030",50.3921568627451,1.9,"Apr"
"2031",50.3921568627451,1.9,"Apr"
"2032",50.3921568627451,1.9,"Apr"
"1598",53.3333333333333,1.8,"Apr"
"1715",53.3333333333333,1.8,"Apr"
"1716",53.3333333333333,1.8,"Apr"
"1748",53.3333333333333,1.8,"Apr"
"1817",53.3333333333333,1.8,"Apr"
"1823",53.3333333333333,1.8,"Apr"
"1825",53.3333333333333,1.8,"Apr"
"1888",53.3333333333333,1.8,"Apr"
"1889",53.3333333333333,1.8,"Apr"
"1916",53.3333333333333,1.8,"Apr"
"1917",53.3333333333333,1.8,"Apr"
"1918",53.3333333333333,1.8,"Apr"
"1919",53.3333333333333,1.8,"Apr"
"1968",53.3333333333333,1.8,"Apr"
"1970",53.3333333333333,1.8,"Apr"
"1587",58.8235294117647,1.7,"Apr"
"1599",58.8235294117647,1.7,"Apr"
"1600",58.8235294117647,1.7,"Apr"
"1601",58.8235294117647,1.7,"Apr"
"1602",58.8235294117647,1.7,"Apr"
"1741",58.8235294117647,1.7,"Apr"
"1742",58.8235294117647,1.7,"Apr"
"1743",58.8235294117647,1.7,"Apr"
"1744",58.8235294117647,1.7,"Apr"
"1750",58.8235294117647,1.7,"Apr"
"1753",58.8235294117647,1.7,"Apr"
"1756",58.8235294117647,1.7,"Apr"
"1758",58.8235294117647,1.7,"Apr"
"1759",58.8235294117647,1.7,"Apr"
"1761",58.8235294117647,1.7,"Apr"
"1818",58.8235294117647,1.7,"Apr"
"1819",58.8235294117647,1.7,"Apr"
"1820",58.8235294117647,1.7,"Apr"
"1821",58.8235294117647,1.7,"Apr"
"1822",58.8235294117647,1.7,"Apr"
"1826",58.8235294117647,1.7,"Apr"
"1861",58.8235294117647,1.7,"Apr"
"1862",58.8235294117647,1.7,"Apr"
"1865",58.8235294117647,1.7,"Apr"
"1890",58.8235294117647,1.7,"Apr"
"1920",58.8235294117647,1.7,"Apr"
"1926",58.8235294117647,1.7,"Apr"
"1961",58.8235294117647,1.7,"Apr"
"1564",64.1176470588235,1.6,"Apr"
"1590",64.1176470588235,1.6,"Apr"
"1603",64.1176470588235,1.6,"Apr"
"1604",64.1176470588235,1.6,"Apr"
"1717",64.1176470588235,1.6,"Apr"
"1718",64.1176470588235,1.6,"Apr"
"1745",64.1176470588235,1.6,"Apr"
"1746",64.1176470588235,1.6,"Apr"
"1747",64.1176470588235,1.6,"Apr"
"1751",64.1176470588235,1.6,"Apr"
"1752",64.1176470588235,1.6,"Apr"
"1757",64.1176470588235,1.6,"Apr"
"1762",64.1176470588235,1.6,"Apr"
"1827",64.1176470588235,1.6,"Apr"
"1828",64.1176470588235,1.6,"Apr"
"1863",64.1176470588235,1.6,"Apr"
"1864",64.1176470588235,1.6,"Apr"
"1866",64.1176470588235,1.6,"Apr"
"1867",64.1176470588235,1.6,"Apr"
"1924",64.1176470588235,1.6,"Apr"
"1927",64.1176470588235,1.6,"Apr"
"1950",64.1176470588235,1.6,"Apr"
"1955",64.1176470588235,1.6,"Apr"
"1956",64.1176470588235,1.6,"Apr"
"1962",64.1176470588235,1.6,"Apr"
"1971",64.1176470588235,1.6,"Apr"
"1972",64.1176470588235,1.6,"Apr"
"1579",71.9607843137255,1.5,"Apr"
"1605",71.9607843137255,1.5,"Apr"
"1606",71.9607843137255,1.5,"Apr"
"1607",71.9607843137255,1.5,"Apr"
"1608",71.9607843137255,1.5,"Apr"
"1609",71.9607843137255,1.5,"Apr"
"1618",71.9607843137255,1.5,"Apr"
"1619",71.9607843137255,1.5,"Apr"
"1620",71.9607843137255,1.5,"Apr"
"1675",71.9607843137255,1.5,"Apr"
"1678",71.9607843137255,1.5,"Apr"
"1763",71.9607843137255,1.5,"Apr"
"1764",71.9607843137255,1.5,"Apr"
"1765",71.9607843137255,1.5,"Apr"
"1769",71.9607843137255,1.5,"Apr"
"1770",71.9607843137255,1.5,"Apr"
"1868",71.9607843137255,1.5,"Apr"
"1869",71.9607843137255,1.5,"Apr"
"1870",71.9607843137255,1.5,"Apr"
"1871",71.9607843137255,1.5,"Apr"
"1922",71.9607843137255,1.5,"Apr"
"1923",71.9607843137255,1.5,"Apr"
"1928",71.9607843137255,1.5,"Apr"
"1933",71.9607843137255,1.5,"Apr"
"1934",71.9607843137255,1.5,"Apr"
"1951",71.9607843137255,1.5,"Apr"
"1952",71.9607843137255,1.5,"Apr"
"1953",71.9607843137255,1.5,"Apr"
"1954",71.9607843137255,1.5,"Apr"
"1957",71.9607843137255,1.5,"Apr"
"1958",71.9607843137255,1.5,"Apr"
"1959",71.9607843137255,1.5,"Apr"
"1960",71.9607843137255,1.5,"Apr"
"1963",71.9607843137255,1.5,"Apr"
"1964",71.9607843137255,1.5,"Apr"
"1973",71.9607843137255,1.5,"Apr"
"1974",71.9607843137255,1.5,"Apr"
"1975",71.9607843137255,1.5,"Apr"
"1976",71.9607843137255,1.5,"Apr"
"1977",71.9607843137255,1.5,"Apr"
"1560",78.2352941176471,1.4,"Apr"
"1561",78.2352941176471,1.4,"Apr"
"1563",78.2352941176471,1.4,"Apr"
"1582",78.2352941176471,1.4,"Apr"
"1610",78.2352941176471,1.4,"Apr"
"1611",78.2352941176471,1.4,"Apr"
