"","Perc_Exceedance","FLOW","MONTH"
"64",86.9070208728653,2.4,"Jan"
"91",86.9070208728653,2.4,"Jan"
"151",86.9070208728653,2.4,"Jan"
"281",86.9070208728653,2.4,"Jan"
"282",86.9070208728653,2.4,"Jan"
"292",86.9070208728653,2.4,"Jan"
"298",86.9070208728653,2.4,"Jan"
"418",86.9070208728653,2.4,"Jan"
"419",86.9070208728653,2.4,"Jan"
"420",86.9070208728653,2.4,"Jan"
"423",86.9070208728653,2.4,"Jan"
"432",86.9070208728653,2.4,"Jan"
"433",86.9070208728653,2.4,"Jan"
"464",86.9070208728653,2.4,"Jan"
"465",86.9070208728653,2.4,"Jan"
"527",86.9070208728653,2.4,"Jan"
"27",91.46110056926,2.3,"Jan"
"28",91.46110056926,2.3,"Jan"
"29",91.46110056926,2.3,"Jan"
"30",91.46110056926,2.3,"Jan"
"32",91.46110056926,2.3,"Jan"
"33",91.46110056926,2.3,"Jan"
"35",91.46110056926,2.3,"Jan"
"36",91.46110056926,2.3,"Jan"
"38",91.46110056926,2.3,"Jan"
"88",91.46110056926,2.3,"Jan"
"89",91.46110056926,2.3,"Jan"
"283",91.46110056926,2.3,"Jan"
"284",91.46110056926,2.3,"Jan"
"285",91.46110056926,2.3,"Jan"
"295",91.46110056926,2.3,"Jan"
"296",91.46110056926,2.3,"Jan"
"300",91.46110056926,2.3,"Jan"
"424",91.46110056926,2.3,"Jan"
"425",91.46110056926,2.3,"Jan"
"426",91.46110056926,2.3,"Jan"
"427",91.46110056926,2.3,"Jan"
"430",91.46110056926,2.3,"Jan"
"431",91.46110056926,2.3,"Jan"
"434",91.46110056926,2.3,"Jan"
"1",92.9791271347249,2.2,"Jan"
"31",92.9791271347249,2.2,"Jan"
"34",92.9791271347249,2.2,"Jan"
"92",92.9791271347249,2.2,"Jan"
"297",92.9791271347249,2.2,"Jan"
"428",92.9791271347249,2.2,"Jan"
"498",92.9791271347249,2.2,"Jan"
"501",92.9791271347249,2.2,"Jan"
"93",93.7381404174573,2.1,"Jan"
"301",93.7381404174573,2.1,"Jan"
"302",93.7381404174573,2.1,"Jan"
"303",93.7381404174573,2.1,"Jan"
"42",94.4971537001898,2,"Jan"
"63",94.4971537001898,2,"Jan"
"497",94.4971537001898,2,"Jan"
"499",94.4971537001898,2,"Jan"
"65",95.4459203036053,1.9,"Jan"
"152",95.4459203036053,1.9,"Jan"
"153",95.4459203036053,1.9,"Jan"
"154",95.4459203036053,1.9,"Jan"
"500",95.4459203036053,1.9,"Jan"
"54",96.2049335863378,1.8,"Jan"
"68",96.2049335863378,1.8,"Jan"
"69",96.2049335863378,1.8,"Jan"
"155",96.2049335863378,1.8,"Jan"
"43",97.5332068311195,1.7,"Jan"
"44",97.5332068311195,1.7,"Jan"
"45",97.5332068311195,1.7,"Jan"
"46",97.5332068311195,1.7,"Jan"
"62",97.5332068311195,1.7,"Jan"
"66",97.5332068311195,1.7,"Jan"
"67",97.5332068311195,1.7,"Jan"
"47",98.1024667931689,1.6,"Jan"
"48",98.1024667931689,1.6,"Jan"
"56",98.1024667931689,1.6,"Jan"
"49",98.4819734345351,1.5,"Jan"
"50",98.4819734345351,1.5,"Jan"
"51",99.2409867172676,1.4,"Jan"
"52",99.2409867172676,1.4,"Jan"
"57",99.2409867172676,1.4,"Jan"
"60",99.2409867172676,1.4,"Jan"
"53",100,1.3,"Jan"
"58",100,1.3,"Jan"
"59",100,1.3,"Jan"
"61",100,1.3,"Jan"
